Date,Stage,Match,Team,Win,Enemy,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
3/10/2024,Regular Season,1,"ONIC",Win,Geek Fam ID,Kairi,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,18:37,3,1,11,11600,15,9,2,1,7,10
3/10/2024,Regular Season,1,"ONIC",Win,Geek Fam ID,Sanz,Gord,Mage,Nolan,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,18:37,7,2,4,11500,15,9,2,1,7,10
3/10/2024,Regular Season,1,"ONIC",Win,Geek Fam ID,Kiboy,Martis,Fighter,Baxia,Tank,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,18:37,2,3,7,8800,15,9,2,1,7,10
3/10/2024,Regular Season,1,"ONIC",Win,Geek Fam ID,CW,Claude,Marksman,Barats,Tank/Fighter,Purify,Common,Agility,Tenacity,Quantum Charge,18:37,2,3,8,14100,15,9,2,1,7,10
3/10/2024,Regular Season,2,Geek Fam ID,Lose,"ONIC",Luke,Ruby,Fighter/Tank,X.Borg,Fighter,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,18:43,0,4,2,9000,15,3,0,0,5,5
3/10/2024,Regular Season,2,Geek Fam ID,Lose,"ONIC",Hazle,Barats,Tank/Fighter,Tigreal,Tank,Retribution,Tank,Swift,Seasoned Hunter,Concussive Blast,18:43,1,4,0,8700,15,3,0,0,5,5
3/10/2024,Regular Season,2,Geek Fam ID,Lose,"ONIC",Aboy,Nana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,18:43,1,2,0,8900,15,3,0,0,5,5
3/10/2024,Regular Season,2,Geek Fam ID,Lose,"ONIC",Baloyskie,Arlott,Fighter/Assassin,Novaria,Mage,Flicker,Fighter,Thrill,Festival of Blood,Quantum Charge,18:43,0,8,1,6900,14,3,0,0,5,5
3/10/2024,Regular Season,2,Geek Fam ID,Lose,"ONIC",Caderaa,Karrie,Marksman,Joy,Assassin,Purify,Fighter,Swift,Festival of Blood,Brave Smite,18:43,0,1,1,11000,15,3,0,0,5,5
3/10/2024,Regular Season,2,"ONIC",Win,Geek Fam ID,Butsss,Yu Zhong,Fighter,Nolan,Assassin,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,18:43,4,1,5,13000,15,8,3,3,12,11
3/10/2024,Regular Season,2,"ONIC",Win,Geek Fam ID,Kairi,Fredrinn,Fighter/Tank,Faramis,Support/Mage,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,18:43,4,0,7,11400,15,8,3,3,12,11
3/10/2024,Regular Season,2,"ONIC",Win,Geek Fam ID,Sanz,Vexana,Mage,Guinevere,Fighter,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,18:43,6,1,11,11800,15,8,3,3,12,11
3/10/2024,Regular Season,2,"ONIC",Win,Geek Fam ID,Kiboy,Grock,Tank/Fighter,Lylia,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,18:43,2,0,12,9100,15,8,3,3,12,11
3/10/2024,Regular Season,2,"ONIC",Win,Geek Fam ID,CW,Claude,Marksman,Valentina,Mage,Purify,Common,Agility,Tenacity,Quantum Charge,18:43,3,0,12,16200,15,8,3,3,12,11
3/10/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Donn,X.Borg,Fighter,Ruby,Fighter/Tank,Flicker,Tank,Vitality,Festival of Blood,Brave Smite,28:38,2,2,4,14600,15,2,0,1,11,6
3/10/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Irrad,Barats,Tank/Fighter,Nolan,Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,28:38,1,6,4,16400,15,2,0,1,11,6
3/10/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Octa,Vexana,Mage,Arlott,Fighter/Assassin,Flicker,Mage,Rupture,Bargain Hunter,Impure Rage,28:38,0,2,8,14900,15,2,0,1,11,6
3/10/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Brusko,Minotaur,Tank/Support,Martis,Fighter,Flicker,Tank,Vitality,Bargain Hunter,Concussive Blast,28:38,2,3,6,12300,15,2,0,1,11,6
3/10/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Skylar,Clint,Marksman,Grock,Tank/Fighter,Flicker,Assassin,Rupture,Weapons Master,Quantum Charge,28:38,3,0,1,21100,15,2,0,1,11,6
3/10/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Aran,Paquito,Fighter/Assassin,Bruno,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,28:38,4,2,4,18600,15,9,6,2,15,20
3/10/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Gugun,Akai,Tank,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,28:38,1,2,11,16000,15,9,6,2,15,20
3/10/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Yehezkiel,Novaria,Mage,Guinevere,Fighter,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,28:38,1,0,12,19700,15,9,6,2,15,20
3/10/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Yawi,Tigreal,Tank,Joy,Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,28:38,1,4,8,13200,15,9,6,2,15,20
3/10/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Kabuki,Karrie,Marksman,Mathilda,Support/Assassin,Flicker,Fighter,Swift,Festival of Blood,Brave Smite,28:38,6,0,2,20100,15,9,6,2,15,20
3/10/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Aran,Yu Zhong,Fighter,Fanny,Assassin,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,15:51,0,2,3,7500,14,1,0,2,7,4
3/10/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Gugun,Barats,Tank/Fighter,Baxia,Tank,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:51,1,3,2,7400,14,1,0,2,7,4
3/10/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Yehezkiel,Valentina,Mage,Claude,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,15:51,0,4,3,7900,14,1,0,2,7,4
3/10/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Yawi,Mathilda,Support/Assassin,Arlott,Fighter/Assassin,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,15:51,0,3,4,6100,13,1,0,2,7,4
3/10/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Kabuki,Bruno,Marksman,Ruby,Fighter/Tank,Flicker,Assassin,Fatal,Tenacity,Quantum Charge,15:51,3,3,0,11200,15,1,0,2,7,4
3/10/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Donn,Cici,Fighter,Nolan,Assassin,Vengeance,Tank,Inspire,Festival of Blood,Brave Smite,15:51,3,1,7,9400,15,8,2,1,7,12
3/10/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Irrad,Fredrinn,Fighter/Tank,Joy,Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,15:51,3,2,10,10800,14,8,2,1,7,12
3/10/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Octa,Vexana,Mage,Novaria,Mage,Flicker,Mage,Rupture,Bargain Hunter,Impure Rage,15:51,2,0,8,9200,15,8,2,1,7,12
3/10/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Brusko,Minotaur,Tank/Support,Paquito,Fighter/Assassin,Flicker,Tank,Vitality,Bargain Hunter,Concussive Blast,15:51,1,1,11,7700,15,8,2,1,7,12
3/10/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Skylar,Karrie,Marksman,X.Borg,Fighter,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,15:51,6,0,5,11900,15,8,2,1,7,12
3/10/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Donn,Cici,Fighter,Nolan,Assassin,Vengeance,Tank,Inspire,Festival of Blood,Brave Smite,16:08,1,3,3,8800,14,8,1,2,10,9
3/10/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Irrad,Baxia,Tank,Ruby,Fighter/Tank,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,16:08,1,2,5,9800,15,8,1,2,10,9
3/10/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Octa,Valentina,Mage,Karrie,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,16:08,1,2,4,8900,15,8,1,2,10,9
3/10/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Brusko,Angela,Support,Guinevere,Fighter,Flicker,Support,Inspire,Bargain Hunter,Impure Rage,16:08,2,0,7,7600,14,8,1,2,10,9
3/10/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Skylar,Claude,Marksman,Fredrinn,Fighter/Tank,Purify,Common,Swift,Tenacity,Quantum Charge,16:08,4,0,4,14100,15,8,1,2,10,9
3/10/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Aran,X.Borg,Fighter,Lylia,Mage,Flicker,Fighter,Inspire,Festival of Blood,Impure Rage,16:08,3,0,4,9200,15,3,1,1,6,6
3/10/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Gugun,Barats,Tank/Fighter,Vexana,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:08,1,3,6,8300,15,3,1,1,6,6
3/10/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Yehezkiel,Novaria,Mage,Minotaur,Tank/Support,Flicker,Mage,Rupture,Weapons Master,Lethal Ignition,16:08,1,1,5,8200,14,3,1,1,6,6
3/10/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Yawi,Arlott,Fighter/Assassin,Joy,Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,16:08,0,3,5,6200,15,3,1,1,6,6
3/10/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Kabuki,Brody,Marksman,Mathilda,Support/Assassin,Flicker,Assassin,Rupture,Wilderness Blessing.,Quantum Charge,16:08,2,2,3,10800,15,3,1,1,6,6
3/10/2024,Regular Season,1,"Bigetron Alpha",Win,EVOS Glory,Xorizo,X.Borg,Fighter,Natalia,Assassin,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,20:55,1,2,9,12700,15,9,1,1,10,9
3/10/2024,Regular Season,1,"Bigetron Alpha",Win,EVOS Glory,Kenn,Guinevere,Fighter,Faramis,Support/Mage,Retribution,Mage,Thrill,Seasoned Hunter,Impure Rage,20:55,2,4,9,10500,15,9,1,1,10,9
3/10/2024,Regular Season,1,"Bigetron Alpha",Win,EVOS Glory,Morenoo,Vexana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,20:55,1,1,10,13200,15,9,1,1,10,9
3/10/2024,Regular Season,1,"Bigetron Alpha",Win,EVOS Glory,Kyy,Tigreal,Tank,Claude,Marksman,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,20:55,1,4,8,9900,15,9,1,1,10,9
3/10/2024,Regular Season,1,"Bigetron Alpha",Win,EVOS Glory,EMANN,Karrie,Marksman,Bruno,Marksman,Flicker,Fighter,Swift,Festival of Blood,Brave Smite,20:55,8,1,4,18100,15,9,1,1,10,9
3/10/2024,Regular Season,1,EVOS Glory,Lose,"Bigetron Alpha",Veldora,Cici,Fighter,Fanny,Assassin,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,20:55,5,4,7,11500,15,8,2,2,7,11
3/10/2024,Regular Season,1,EVOS Glory,Lose,"Bigetron Alpha",VAN,Baxia,Tank,Grock,Tank/Fighter,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,20:55,0,3,6,10500,15,8,2,2,7,11
3/10/2024,Regular Season,1,EVOS Glory,Lose,"Bigetron Alpha",Warlord,Valentina,Mage,Ruby,Fighter/Tank,Purify,Mage,Inspire,Wilderness Blessing.,Impure Rage,20:55,2,3,5,11300,15,8,2,2,7,11
3/10/2024,Regular Season,1,EVOS Glory,Lose,"Bigetron Alpha",VaanStrong,Angela,Support,Joy,Assassin,Flicker,Common,Inspire,Wilderness Blessing.,Focusing Mark,20:55,3,2,6,11000,15,8,2,2,7,11
3/10/2024,Regular Season,1,EVOS Glory,Lose,"Bigetron Alpha",Branz,Clint,Marksman,Nolan,Assassin,Flicker,Assassin,Fatal,Tenacity,Quantum Charge,20:55,2,1,2,13400,15,8,2,2,7,11
3/10/2024,Regular Season,2,"Bigetron Alpha",Win,EVOS Glory,Xorizo,Arlott,Fighter/Assassin,Faramis,Support/Mage,Flicker,Tank,Agility,Tenacity,Brave Smite,11:55,2,1,5,7500,12,8,1,3,5,8
3/10/2024,Regular Season,2,"Bigetron Alpha",Win,EVOS Glory,Kenn,Guinevere,Fighter,Natalia,Assassin,Retribution,Mage,Thrill,Seasoned Hunter,Impure Rage,11:55,3,1,7,7300,13,8,1,3,5,8
3/10/2024,Regular Season,2,"Bigetron Alpha",Win,EVOS Glory,Morenoo,Novaria,Mage,Cici,Fighter,Sprint,Common,Rupture,Wilderness Blessing.,Impure Rage,11:55,1,0,10,8000,13,8,1,3,5,8
3/10/2024,Regular Season,2,"Bigetron Alpha",Win,EVOS Glory,Kyy,Diggie,Support,Baxia,Tank,Flicker,Assassin,Firmness,Tenacity,Impure Rage,11:55,0,2,10,6100,11,8,1,3,5,8
3/10/2024,Regular Season,2,"Bigetron Alpha",Win,EVOS Glory,EMANN,Bruno,Marksman,Benedetta,Assassin/Fighter,Purify,Assassin,Fatal,Weapons Master,Quantum Charge,11:55,7,0,4,11600,15,8,1,3,5,8
3/10/2024,Regular Season,2,EVOS Glory,Lose,"Bigetron Alpha",Veldora,Terizla,Fighter,Fanny,Assassin,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,11:55,0,2,2,5700,11,1,0,0,4,4
3/10/2024,Regular Season,2,EVOS Glory,Lose,"Bigetron Alpha",VAN,Fanny,Assassin,Grock,Tank/Fighter,Retribution,Assassin,Thrill,Seasoned Hunter,Impure Rage,11:55,2,2,1,7600,13,1,0,0,4,4
3/10/2024,Regular Season,2,EVOS Glory,Lose,"Bigetron Alpha",Warlord,Novaria,Mage,Mathilda,Support/Assassin,Purify,Mage,Inspire,Wilderness Blessing.,Impure Rage,11:55,2,1,1,6200,11,1,0,0,4,4
3/10/2024,Regular Season,2,EVOS Glory,Lose,"Bigetron Alpha",VaanStrong,Ruby,Fighter/Tank,Nolan,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Brave Smite,11:55,0,6,2,4600,10,1,0,0,4,4
3/10/2024,Regular Season,2,EVOS Glory,Lose,"Bigetron Alpha",Branz,Karrie,Marksman,Joy,Assassin,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,11:55,0,2,2,6600,11,1,0,0,4,4
3/15/2024,Regular Season,1,RRQ Hoshi,Lose,Rebellion Esports,Banana,Thamuz,Fighter,Paquito,Fighter/Assassin,Vengeance,Fighter,Swift,Festival of Blood,Brave Smite,11:28,0,3,0,5576,11,1,0,2,6,4
3/15/2024,Regular Season,1,RRQ Hoshi,Lose,Rebellion Esports,Irrad,Joy,Assassin,Valentina,Mage,Retribution,Mage,Inspire,Seasoned Hunter,Impure Rage,11:28,0,3,1,7563,14,1,0,2,6,4
3/15/2024,Regular Season,1,RRQ Hoshi,Lose,Rebellion Esports,Clay,Angela,Support,Novaria,Mage,Flicker,Mage,Inspire,Bargain Hunter,Brave Smite,11:28,2,0,0,5975,11,1,0,2,6,4
3/15/2024,Regular Season,1,RRQ Hoshi,Lose,Rebellion Esports,Brusko,Minotaur,Tank/Support,Tigreal,Tank,Flicker,Tank,Firmness,Tenacity,Concussive Blast,11:28,0,3,1,4492,10,1,0,2,6,4
3/15/2024,Regular Season,1,RRQ Hoshi,Lose,Rebellion Esports,Bunnyqt,Bruno,Marksman,Ruby,Fighter/Tank,Flicker,Assassin,Fatal,Weapons Master,Quantum Charge,11:28,0,1,1,7657,12,1,0,2,6,4
3/15/2024,Regular Season,1,Rebellion Esports,Win,RRQ Hoshi,Karss,Benedetta,Assassin/Fighter,Mathilda,Support/Assassin,Petrify,Fighter,Thrill,Festival of Blood,Lethal Ignition,11:28,3,1,5,8703,14,8,1,1,5,7
3/15/2024,Regular Season,1,Rebellion Esports,Win,RRQ Hoshi,Vincentt,Baxia,Tank,Nolan,Assassin,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,11:28,1,0,6,7240,14,8,1,1,5,7
3/15/2024,Regular Season,1,Rebellion Esports,Win,RRQ Hoshi,SwayLow,Faramis,Support/Mage,Cici,Fighter,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,11:28,4,0,5,8055,13,8,1,1,5,7
3/15/2024,Regular Season,1,Rebellion Esports,Win,RRQ Hoshi,AudyTzy,Kaja,Support/Fighter,X.Borg,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,11:28,0,1,6,5866,11,8,1,1,5,7
3/15/2024,Regular Season,1,Rebellion Esports,Win,RRQ Hoshi,Deee,Karrie,Marksman,Terizla,Fighter,Flicker,Fighter,Firmness,Tenacity,Brave Smite,11:28,2,0,2,9537,13,8,1,1,5,7
3/15/2024,Regular Season,2,RRQ Hoshi,Lose,Rebellion Esports,Banana,Benedetta,Assassin/Fighter,Claude,Marksman,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,"25:39",5,2,0,17206,15,8,2,0,7,7
3/15/2024,Regular Season,2,RRQ Hoshi,Lose,Rebellion Esports,Irrad,Fredrinn,Fighter/Tank,Minotaur,Tank/Support,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,"25:39",0,3,6,14775,15,8,2,0,7,7
3/15/2024,Regular Season,2,RRQ Hoshi,Lose,Rebellion Esports,Clay,Valentina,Mage,X.Borg,Fighter,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,"25:39",3,2,5,14376,15,8,2,0,7,7
3/15/2024,Regular Season,2,RRQ Hoshi,Lose,Rebellion Esports,Brusko,Chou,Fighter,Joy,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,"25:39",0,4,9,11930,15,8,2,0,7,7
3/15/2024,Regular Season,2,RRQ Hoshi,Lose,Rebellion Esports,Bunnyqt,Karrie,Marksman,Ruby,Fighter/Tank,Purify,Fighter,Swift,Festival of Blood,Brave Smite,"25:39",3,2,4,16317,15,8,2,0,7,7
3/15/2024,Regular Season,2,Rebellion Esports,Win,RRQ Hoshi,Karss,Paquito,Fighter/Assassin,Mathilda,Support/Assassin,Sprint,Fighter,Rupture,Festival of Blood,Quantum Charge,"25:39",4,3,5,17381,15,8,3,3,12,15
3/15/2024,Regular Season,2,Rebellion Esports,Win,RRQ Hoshi,Vincentt,Barats,Tank/Fighter,Nolan,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,"25:39",3,4,3,15488,15,8,3,3,12,15
3/15/2024,Regular Season,2,Rebellion Esports,Win,RRQ Hoshi,SwayLow,Novaria,Mage,Cici,Fighter,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,"25:39",3,2,7,14479,15,8,3,3,12,15
3/15/2024,Regular Season,2,Rebellion Esports,Win,RRQ Hoshi,AudyTzy,Selena,Assassin/Mage,Kaja,Support/Fighter,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,"25:39",0,1,6,12448,15,8,3,3,12,15
3/15/2024,Regular Season,2,Rebellion Esports,Win,RRQ Hoshi,Deee,Bruno,Marksman,Vexana,Mage,Purify,Assassin,Fatal,Tenacity,Quantum Charge,"25:39",3,1,3,17722,15,8,3,3,12,15
3/15/2024,Regular Season,1,AURA Fire,Win,EVOS Glory,Aran,X.Borg,Fighter,Novaria,Mage,Flicker,Tank,Inspire,Festival of Blood,Brave Smite,17:25,4,1,4,11515,15,9,3,2,12,8
3/15/2024,Regular Season,1,AURA Fire,Win,EVOS Glory,Gugun,Baxia,Tank,Faramis,Support/Mage,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,17:25,2,0,6,11259,15,9,3,2,12,8
3/15/2024,Regular Season,1,AURA Fire,Win,EVOS Glory,Yehezkiel,Vexana,Mage,Joy,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:25,1,2,8,10065,15,9,3,2,12,8
3/15/2024,Regular Season,1,AURA Fire,Win,EVOS Glory,Yawi,Chou,Fighter,Arlott,Fighter/Assassin,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,17:25,2,1,5,8759,15,9,3,2,12,8
3/15/2024,Regular Season,1,AURA Fire,Win,EVOS Glory,Kabuki,Claude,Marksman,Cici,Fighter,Purify,Common,Agility,Tenacity,Quantum Charge,17:25,1,1,4,13293,15,9,3,2,12,8
3/15/2024,Regular Season,1,EVOS Glory,Lose,AURA Fire,Veldora,Barats,Tank/Fighter,Mathilda,Support/Assassin,Flicker,Common,Firmness,Tenacity,Brave Smite,17:25,1,3,3,8854,15,1,0,1,6,6
3/15/2024,Regular Season,1,EVOS Glory,Lose,AURA Fire,VAN,Fanny,Assassin,Nolan,Assassin,Retribution,Assassin,Swift,Master Assassin,Lethal Ignition,17:25,2,3,0,10148,15,1,0,1,6,6
3/15/2024,Regular Season,1,EVOS Glory,Lose,AURA Fire,Warlord,Nana,Mage,Ruby,Fighter/Tank,Purify,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:25,1,0,3,9160,15,1,0,1,6,6
3/15/2024,Regular Season,1,EVOS Glory,Lose,AURA Fire,VaanStrong,Minotaur,Tank/Support,Grock,Tank/Fighter,Flicker,Tank,Firmness,Bargain Hunter,Concussive Blast,17:25,0,3,3,7061,15,1,0,1,6,6
3/15/2024,Regular Season,1,EVOS Glory,Lose,AURA Fire,Super Red,Harith,Mage,Tigreal,Tank,Purify,Mage,Inspire,Festival of Blood,Impure Rage,17:25,1,1,1,10399,15,1,0,1,6,6
3/15/2024,Regular Season,2,EVOS Glory,Lose,AURA Fire,Veldora,Terizla,Fighter,Ruby,Fighter/Tank,Flicker,Fighter,Thrill,Festival of Blood,Brave Smite,15:09,1,3,3,6382,12,1,0,1,8,5
3/15/2024,Regular Season,2,EVOS Glory,Lose,AURA Fire,VAN,Nolan,Assassin,Arlott,Fighter/Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,15:09,1,3,3,8867,15,1,0,1,8,5
3/15/2024,Regular Season,2,EVOS Glory,Lose,AURA Fire,Warlord,Vexana,Mage,Angela,Support,Purify,Mage,Inspire,Wilderness Blessing.,Impure Rage,15:09,2,1,5,8245,14,1,0,1,8,5
3/15/2024,Regular Season,2,EVOS Glory,Lose,AURA Fire,VaanStrong,Minotaur,Tank/Support,Phoveus,Fighter,Flicker,Tank,Vitality,Bargain Hunter,Concussive Blast,15:09,2,4,5,6242,13,1,0,1,8,5
3/15/2024,Regular Season,2,EVOS Glory,Lose,AURA Fire,Super Red,Bruno,Marksman,Paquito,Fighter/Assassin,Purify,Assassin,Fatal,Master Assassin,Quantum Charge,15:09,1,2,1,8892,14,1,0,1,8,5
3/15/2024,Regular Season,2,AURA Fire,Win,EVOS Glory,Aran,Benedetta,Assassin/Fighter,Natan,Marksman,Petrify,Fighter,Rupture,Festival of Blood,Lethal Ignition,15:09,5,1,3,11527,15,8,2,2,7,9
3/15/2024,Regular Season,2,AURA Fire,Win,EVOS Glory,Gugun,Baxia,Tank,Claude,Marksman,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,15:09,2,0,8,9526,15,8,2,2,7,9
3/15/2024,Regular Season,2,AURA Fire,Win,EVOS Glory,Yehezkiel,Nana,Mage,Harith,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,15:09,2,1,9,8674,14,8,2,2,7,9
3/15/2024,Regular Season,2,AURA Fire,Win,EVOS Glory,Yawi,Tigreal,Tank,Cici,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,15:09,0,5,11,7199,14,8,2,2,7,9
3/15/2024,Regular Season,2,AURA Fire,Win,EVOS Glory,Kabuki,Karrie,Marksman,Mathilda,Support/Assassin,Flicker,Fighter,Swift,Festival of Blood,Brave Smite,15:09,4,0,4,12569,15,8,2,2,7,9
3/16/2024,Regular Season,1,Alter Ego,Win,"Bigetron Alpha",Pai,X.Borg,Fighter,Grock,Tank/Fighter,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,18:24,1,1,10,12195,15,9,3,1,11,12
3/16/2024,Regular Season,1,Alter Ego,Win,"Bigetron Alpha",Tazz,Baxia,Tank,Paquito,Fighter/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,18:24,0,2,11,10032,15,9,3,1,11,12
3/16/2024,Regular Season,1,Alter Ego,Win,"Bigetron Alpha",Cr1te,Valentina,Mage,Novaria,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,18:24,5,2,9,10932,15,9,3,1,11,12
3/16/2024,Regular Season,1,Alter Ego,Win,"Bigetron Alpha",Rasy,Ruby,Fighter/Tank,Fanny,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Brave Smite,18:24,0,4,10,8710,15,9,3,1,11,12
3/16/2024,Regular Season,1,Alter Ego,Win,"Bigetron Alpha",Nino,Bruno,Marksman,Joy,Assassin,Purify,Assassin,Fatal,Tenacity,Quantum Charge,18:24,9,0,5,14824,15,9,3,1,11,12
3/16/2024,Regular Season,1,"Bigetron Alpha",Lose,Alter Ego,Xorizo,Arlott,Fighter/Assassin,Nolan,Assassin,Flicker,Mage,Thrill,Wilderness Blessing.,Brave Smite,18:24,2,4,4,8667,15,2,0,2,6,5
3/16/2024,Regular Season,1,"Bigetron Alpha",Lose,Alter Ego,Kenn,Barats,Tank/Fighter,Mathilda,Support/Assassin,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,18:24,2,4,5,9200,15,2,0,2,6,5
3/16/2024,Regular Season,1,"Bigetron Alpha",Lose,Alter Ego,Morenoo,Lylia,Mage,Terizla,Fighter,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,18:24,1,2,8,10694,15,2,0,2,6,5
3/16/2024,Regular Season,1,"Bigetron Alpha",Lose,Alter Ego,Kyy,Minotaur,Tank/Support,Yu Zhong,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,18:24,0,4,9,7683,15,2,0,2,6,5
3/16/2024,Regular Season,1,"Bigetron Alpha",Lose,Alter Ego,EMANN,Karrie,Marksman,Fredrinn,Fighter/Tank,Flicker,Fighter,Swift,Festival of Blood,Brave Smite,18:24,4,1,1,12872,1,2,0,2,6,5
3/16/2024,Regular Season,2,Alter Ego,Lose,"Bigetron Alpha",Pai,Yu Zhong,Fighter,X.Borg,Fighter,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,14:58,3,5,2,7680,5,1,0,2,4,5
3/16/2024,Regular Season,2,Alter Ego,Lose,"Bigetron Alpha",Tazz,Fredrinn,Fighter/Tank,Diggie,Support,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,14:58,0,3,6,7651,14,1,0,2,4,5
